Bank,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,GrAppv,SBA_Appv
1177.0,1215360000.0,1199116800.0,67.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1217433600.0,44710.0,0.0,30000.0,15000.0
1504.0,1021478400.0,1009814400.0,188.0,60.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1035993600.0,1440000.0,0.0,1440000.0,999936.0
1505.0,426960000.0,410198400.0,120.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,433094400.0,300000.0,0.0,300000.0,270000.0
2.0,839952000.0,820425600.0,84.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,946569600.0,100000.0,0.0,100000.0,80000.0
39.0,1147708800.0,1136044800.0,33.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1156953600.0,15428.0,0.0,10000.0,5000.0
2.0,1012320000.0,1009814400.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1041264000.0,44999.0,0.0,44000.0,22000.0
988.0,974304000.0,978278400.0,240.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,978192000.0,235000.0,0.0,235000.0,176250.0
121.0,823190400.0,820425600.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,830793600.0,90000.0,0.0,90000.0,72000.0
18.0,1139414400.0,1136044800.0,66.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1141056000.0,44661.0,0.0,22500.0,11250.0
27.0,1099843200.0,1104508800.0,84.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1143734400.0,15000.0,0.0,15000.0,7500.0
67.0,1181836800.0,1167580800.0,91.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1183132800.0,20000.0,0.0,20000.0,17000.0
31.0,718473600.0,725817600.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,720460800.0,16660.0,0.0,16660.0,14994.0
27.0,1122652800.0,1104508800.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1125417600.0,60000.0,0.0,60000.0,30000.0
2.0,1141142400.0,1136044800.0,21.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1143734400.0,97445.0,0.0,50000.0,25000.0
18.0,1138118400.0,1136044800.0,60.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1138636800.0,25000.0,0.0,25000.0,12500.0
30.0,1202918400.0,1199116800.0,53.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1204214400.0,10000.0,0.0,10000.0,8500.0
27.0,1154966400.0,1136044800.0,14.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1167494400.0,70000.0,0.0,70000.0,35000.0
27.0,1156348800.0,1136044800.0,51.0,7.0,1.0,2.0,9.0,0.0,1.0,1.0,0.0,1164816000.0,174860.0,0.0,100000.0,50000.0
50.0,832694400.0,820425600.0,198.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,846691200.0,200000.0,0.0,200000.0,150000.0
7.0,1141920000.0,1136044800.0,84.0,6.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1146326400.0,20000.0,0.0,20000.0,10000.0
401.0,710611200.0,694195200.0,282.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,744048000.0,449686.0,0.0,479000.0,431100.0
21.0,541785600.0,536428800.0,214.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,544982400.0,650000.0,0.0,650000.0,474500.0
955.0,798825600.0,788889600.0,125.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,807120000.0,40000.0,0.0,40000.0,32400.0
1506.0,1077811200.0,1072886400.0,164.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1083254400.0,250000.0,0.0,250000.0,187500.0
6.0,1058803200.0,1041350400.0,4.0,9.0,1.0,4.0,13.0,1.0,1.0,1.0,0.0,1059580800.0,63567.0,0.0,20000.0,10000.0
44.0,1169395200.0,1167580800.0,60.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1175270400.0,50000.0,0.0,50000.0,25000.0
638.0,743702400.0,725817600.0,300.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,751996800.0,182800.0,0.0,182800.0,155380.0
2.0,1062000000.0,1041350400.0,84.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1064851200.0,27173.0,0.0,25000.0,12500.0
1507.0,509731200.0,504892800.0,300.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,541785600.0,104000.0,0.0,104000.0,104000.0
7.0,1187625600.0,1167580800.0,31.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1191081600.0,141438.0,0.0,50000.0,25000.0
27.0,1124812800.0,1104508800.0,84.0,6.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1128009600.0,100000.0,0.0,100000.0,50000.0
67.0,1248796800.0,1230739200.0,95.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1248969600.0,12500.0,0.0,12500.0,11250.0
6.0,1199721600.0,1199116800.0,63.0,25.0,2.0,5.0,30.0,0.0,1.0,1.0,0.0,1201708800.0,74772.0,0.0,20000.0,10000.0
6.0,1065628800.0,1072886400.0,84.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1067529600.0,20000.0,0.0,20000.0,10000.0
2.0,947606400.0,946656000.0,48.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,951753600.0,89756.0,0.0,44900.0,22450.0
6.0,1055433600.0,1041350400.0,240.0,30.0,2.0,0.0,0.0,21780.0,1.0,0.0,0.0,1059580800.0,301400.0,0.0,301400.0,226050.0
2.0,873302400.0,852048000.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,888595200.0,159988.0,0.0,100000.0,50000.0
27.0,1056470400.0,1041350400.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1077984000.0,76955.0,0.0,35000.0,17500.0
11.0,920995200.0,915120000.0,12.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,925401600.0,314754.0,0.0,450000.0,337500.0
11.0,735753600.0,725817600.0,300.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,744048000.0,200000.0,0.0,200000.0,160000.0
18.0,1165420800.0,1167580800.0,84.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1167494400.0,125176.0,0.0,45000.0,22500.0
1267.0,850838400.0,852048000.0,36.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,854640000.0,12000.0,0.0,12000.0,9600.0
2.0,1138032000.0,1136044800.0,44.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1138636800.0,133048.0,0.0,50000.0,25000.0
27.0,1038240000.0,1041350400.0,84.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1046361600.0,19899.0,0.0,10000.0,5000.0
230.0,808070400.0,788889600.0,60.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,815068800.0,25000.0,0.0,25000.0,22500.0
48.0,1221580800.0,1199116800.0,49.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1222704000.0,59498.0,0.0,25000.0,12500.0
11.0,843408000.0,820425600.0,84.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,851961600.0,200000.0,0.0,200000.0,150000.0
50.0,1211990400.0,1199116800.0,32.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1214755200.0,31239.0,0.0,15000.0,7500.0
1409.0,1283184000.0,1262275200.0,83.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1283270400.0,51000.0,0.0,51000.0,43350.0
18.0,1048694400.0,1041350400.0,24.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1051632000.0,25000.0,0.0,25000.0,12500.0
27.0,1152460800.0,1136044800.0,49.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1156953600.0,89317.0,0.0,50000.0,25000.0
217.0,876240000.0,883584000.0,224.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,896544000.0,90000.0,0.0,90000.0,72000.0
2.0,1132156800.0,1136044800.0,57.0,6.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,1141056000.0,8110.0,0.0,10000.0,5000.0
8.0,1307980800.0,1293811200.0,26.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1307980800.0,20000.0,0.0,20000.0,10000.0
27.0,988646400.0,978278400.0,84.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,993830400.0,23314.0,0.0,20000.0,10000.0
444.0,827856000.0,820425600.0,33.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,844012800.0,60000.0,0.0,60000.0,48000.0
268.0,1093190400.0,1072886400.0,82.0,20.0,1.0,0.0,20.0,1.0,1.0,1.0,0.0,1099152000.0,57000.0,0.0,20000.0,10000.0
7.0,1109606400.0,1104508800.0,108.0,5.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,1112198400.0,100000.0,0.0,100000.0,50000.0
2.0,614188800.0,599587200.0,66.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,617817600.0,32456.0,0.0,32456.0,24342.0
11.0,1074614400.0,1072886400.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1077984000.0,15722.0,0.0,10000.0,5000.0
30.0,1203436800.0,1199116800.0,64.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1204214400.0,50000.0,0.0,50000.0,42500.0
148.0,951321600.0,946656000.0,12.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,951753600.0,600000.0,0.0,600000.0,540000.0
35.0,991065600.0,978278400.0,120.0,13.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,996076800.0,325000.0,0.0,325000.0,243750.0
361.0,634492800.0,631123200.0,240.0,70.0,1.0,30.0,40.0,1.0,0.0,0.0,0.0,656092800.0,296000.0,0.0,296000.0,296000.0
2.0,1179244800.0,1167580800.0,56.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1180540800.0,52500.0,0.0,35000.0,17500.0
18.0,1175097600.0,1167580800.0,18.0,8.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,1177862400.0,340504.0,0.0,100000.0,50000.0
2.0,1190649600.0,1167580800.0,49.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1193760000.0,50000.0,0.0,50000.0,25000.0
18.0,677952000.0,662659200.0,84.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,720460800.0,200000.0,0.0,200000.0,170000.0
1508.0,406310400.0,410198400.0,120.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,408729600.0,150000.0,0.0,150000.0,90000.0
27.0,1109865600.0,1104508800.0,19.0,2.0,1.0,0.0,25.0,1.0,1.0,0.0,0.0,1167494400.0,50000.0,0.0,50000.0,25000.0
37.0,787420800.0,788889600.0,88.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,791481600.0,50000.0,0.0,50000.0,45000.0
35.0,1030982400.0,1009814400.0,34.0,15.0,1.0,5.0,15.0,1.0,1.0,1.0,0.0,1038585600.0,100000.0,0.0,100000.0,50000.0
2.0,955296000.0,946656000.0,48.0,6.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,959702400.0,91980.0,0.0,70000.0,35000.0
27.0,1064419200.0,1041350400.0,84.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1075478400.0,51301.0,0.0,25000.0,12500.0
44.0,1151337600.0,1136044800.0,11.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1154275200.0,21440.0,0.0,10000.0,5000.0
11.0,1075651200.0,1072886400.0,156.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1083254400.0,610500.0,0.0,610500.0,457875.0
11.0,1134403200.0,1136044800.0,31.0,20.0,1.0,0.0,20.0,1.0,2.0,1.0,0.0,1143734400.0,50163.0,0.0,25000.0,12500.0
7.0,1119369600.0,1104508800.0,64.0,4.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1122739200.0,100000.0,0.0,100000.0,50000.0
126.0,1190908800.0,1167580800.0,79.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1193760000.0,25000.0,0.0,25000.0,21250.0
38.0,769363200.0,757353600.0,120.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,775584000.0,589898.0,0.0,650000.0,545025.0
975.0,1133798400.0,1136044800.0,95.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1227974400.0,350000.0,0.0,350000.0,262500.0
2.0,1106841600.0,1104508800.0,15.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1109520000.0,50000.0,0.0,50000.0,25000.0
93.0,828374400.0,820425600.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,838742400.0,50000.0,0.0,50000.0,40000.0
86.0,1181145600.0,1167580800.0,22.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1196352000.0,150400.0,0.0,100000.0,50000.0
43.0,784396800.0,788889600.0,304.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,799171200.0,341600.0,0.0,341600.0,256200.0
1509.0,398016000.0,378664200.0,9.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,401299200.0,225000.0,0.0,225000.0,184500.0
146.0,1173715200.0,1167580800.0,60.0,17.0,1.0,6.0,17.0,0.0,1.0,0.0,0.0,1177862400.0,400000.0,0.0,400000.0,300000.0
11.0,1164643200.0,1167580800.0,48.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1167494400.0,17060.0,0.0,15000.0,7500.0
2.0,1162742400.0,1167580800.0,84.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1164816000.0,150000.0,0.0,100000.0,50000.0
146.0,541872000.0,536428800.0,124.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,543168000.0,155000.0,0.0,155000.0,137950.0
89.0,796579200.0,788889600.0,84.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,799171200.0,25000.0,0.0,25000.0,22500.0
126.0,1146412800.0,1136044800.0,84.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1149004800.0,50000.0,0.0,50000.0,42500.0
25.0,938620800.0,915120000.0,120.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,949248000.0,150000.0,0.0,150000.0,112500.0
2.0,1184601600.0,1167580800.0,40.0,8.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,1185811200.0,54500.0,0.0,35000.0,17500.0
7.0,1165507200.0,1167580800.0,38.0,12.0,1.0,0.0,12.0,0.0,2.0,0.0,0.0,1170172800.0,25000.0,0.0,25000.0,12500.0
232.0,1085673600.0,1072886400.0,120.0,55.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1093881600.0,2000000.0,0.0,2000000.0,1500000.0
1410.0,1033315200.0,1009814400.0,120.0,25.0,1.0,0.0,0.0,24850.0,1.0,0.0,0.0,1038585600.0,753000.0,0.0,753000.0,376500.0
756.0,1086710400.0,1072886400.0,75.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1096473600.0,106000.0,0.0,106000.0,90100.0
122.0,598032000.0,599587200.0,84.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,609868800.0,250000.0,0.0,250000.0,210000.0
2.0,540662400.0,536428800.0,18.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,550166400.0,50000.0,0.0,50000.0,45000.0
1241.0,1271952000.0,1262275200.0,84.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1271952000.0,200000.0,0.0,200000.0,180000.0
44.0,1079452800.0,1072886400.0,60.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1080662400.0,13686.0,0.0,10000.0,5000.0
217.0,770572800.0,757353600.0,275.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,775584000.0,960000.0,0.0,960000.0,532800.0
187.0,1171900800.0,1167580800.0,87.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1175270400.0,105000.0,0.0,105000.0,89250.0
2.0,1115049600.0,1104508800.0,38.0,6.0,2.0,2.0,6.0,1.0,1.0,1.0,0.0,1117468800.0,75000.0,0.0,75000.0,37500.0
2.0,1081958400.0,1072886400.0,84.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1177862400.0,10000.0,0.0,10000.0,5000.0
388.0,338661000.0,315505800.0,120.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,342203400.0,550000.0,0.0,550000.0,495000.0
27.0,1150300800.0,1136044800.0,59.0,10.0,1.0,1.0,11.0,0.0,1.0,1.0,0.0,1154275200.0,25000.0,0.0,25000.0,12500.0
44.0,1117987200.0,1104508800.0,39.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1120060800.0,25000.0,0.0,25000.0,12500.0
2.0,1055952000.0,1041350400.0,84.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1062259200.0,43530.0,0.0,50000.0,25000.0
1510.0,1114531200.0,1104508800.0,7.0,8.0,1.0,8.0,0.0,1.0,1.0,1.0,0.0,1117468800.0,35893.0,0.0,25000.0,12500.0
11.0,1183046400.0,1167580800.0,69.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1185811200.0,27187.0,0.0,15000.0,7500.0
1195.0,874857600.0,852048000.0,192.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,878227200.0,170000.0,0.0,170000.0,127500.0
2.0,785088000.0,788889600.0,60.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,791481600.0,65000.0,0.0,65000.0,57200.0
7.0,1171900800.0,1167580800.0,63.0,18.0,1.0,0.0,18.0,0.0,1.0,1.0,0.0,1183132800.0,88175.0,0.0,50000.0,25000.0
2.0,1187798400.0,1167580800.0,74.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1188489600.0,10000.0,0.0,50000.0,25000.0
1004.0,561571200.0,567964800.0,65.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,569520000.0,150000.0,0.0,150000.0,135000.0
1511.0,844358400.0,852048000.0,66.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,867600000.0,85000.0,0.0,85000.0,68000.0
2.0,1130428800.0,1136044800.0,43.0,9.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,1141056000.0,35000.0,0.0,20000.0,10000.0
453.0,657993600.0,662659200.0,240.0,45.0,1.0,10.0,35.0,1.0,0.0,0.0,0.0,679680000.0,89000.0,0.0,89000.0,89000.0
179.0,1258560000.0,1262275200.0,48.0,5.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1280592000.0,91500.0,0.0,137000.0,68500.0
192.0,813772800.0,820425600.0,34.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,815760000.0,50000.0,0.0,50000.0,40000.0
7.0,1156435200.0,1136044800.0,34.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1159545600.0,50000.0,0.0,50000.0,25000.0
6.0,1143993600.0,1136044800.0,22.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1146326400.0,132644.0,0.0,50000.0,25000.0
50.0,1203609600.0,1199116800.0,60.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1206892800.0,15500.0,0.0,15500.0,7750.0
171.0,951321600.0,946656000.0,84.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,959702400.0,100000.0,0.0,100000.0,80000.0
11.0,818179200.0,820425600.0,55.0,16.0,1.0,0.0,0.0,78760.0,0.0,0.0,1.0,833990400.0,70000.0,0.0,70000.0,56000.0
44.0,729360000.0,725817600.0,120.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,736099200.0,318000.0,0.0,318000.0,270300.0
2.0,1034611200.0,1041350400.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1038585600.0,88954.0,0.0,50000.0,25000.0
18.0,1054224000.0,1041350400.0,5.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1056902400.0,72398.0,0.0,50000.0,25000.0
18.0,1201622400.0,1199116800.0,58.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1204214400.0,124672.0,0.0,50000.0,25000.0
1512.0,709142400.0,694195200.0,120.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,720460800.0,30000.0,0.0,30000.0,27000.0
200.0,1241625600.0,1230739200.0,42.0,2.0,2.0,12.0,2.0,0.0,1.0,0.0,0.0,1251648000.0,1250000.0,0.0,1250000.0,1125000.0
301.0,786902400.0,788889600.0,84.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,799171200.0,50000.0,0.0,50000.0,45000.0
1513.0,1079625600.0,1072886400.0,74.0,40.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1088524800.0,240000.0,0.0,240000.0,180000.0
18.0,1197388800.0,1199116800.0,84.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1199030400.0,25000.0,0.0,25000.0,12500.0
122.0,900259200.0,883584000.0,240.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,904492800.0,200000.0,0.0,200000.0,150000.0
19.0,1023724800.0,1009814400.0,300.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1028044800.0,420000.0,0.0,420000.0,315000.0
7.0,1149091200.0,1136044800.0,59.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1151596800.0,50000.0,0.0,50000.0,25000.0
122.0,942163200.0,946656000.0,84.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,946569600.0,106100.0,0.0,106100.0,79575.0
872.0,835718400.0,820425600.0,240.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,854640000.0,260100.0,0.0,260100.0,195075.0
30.0,1191945600.0,1199116800.0,43.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1193760000.0,20000.0,0.0,20000.0,17000.0
773.0,810921600.0,788889600.0,90.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,815068800.0,31000.0,0.0,31000.0,27900.0
39.0,1190908800.0,1167580800.0,70.0,2.0,2.0,6.0,2.0,91168.0,1.0,1.0,0.0,1214755200.0,25000.0,0.0,25000.0,12500.0
217.0,611251200.0,599587200.0,105.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,617817600.0,192500.0,0.0,192500.0,163625.0
30.0,1210867200.0,1199116800.0,73.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1212163200.0,25000.0,0.0,25000.0,12500.0
2.0,447868800.0,441734400.0,98.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452448000.0,1000000.0,0.0,1000000.0,500000.0
602.0,439574400.0,441734400.0,58.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,447436800.0,400000.0,0.0,400000.0,360000.0
11.0,1269964800.0,1262275200.0,78.0,15.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,1270051200.0,25500.0,0.0,25500.0,25500.0
100.0,1235577600.0,1230739200.0,80.0,10.0,1.0,6.0,10.0,0.0,2.0,0.0,0.0,1235750400.0,212500.0,0.0,212500.0,106250.0
1514.0,954950400.0,946656000.0,189.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,959702400.0,115000.0,0.0,115000.0,86250.0
7.0,1182873600.0,1167580800.0,6.0,8.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1185811200.0,75000.0,0.0,75000.0,37500.0
873.0,929030400.0,915120000.0,84.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,933350400.0,285000.0,0.0,285000.0,213750.0
7.0,1166112000.0,1167580800.0,63.0,9.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,1170172800.0,75000.0,0.0,75000.0,37500.0
18.0,1160582400.0,1167580800.0,38.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1162224000.0,216015.0,0.0,50000.0,25000.0
18.0,1146067200.0,1136044800.0,44.0,6.0,1.0,0.0,6.0,46336.0,2.0,1.0,0.0,1146326400.0,63806.0,0.0,25000.0,12500.0
2.0,1139500800.0,1136044800.0,71.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1141056000.0,10000.0,0.0,10000.0,5000.0
21.0,1157990400.0,1136044800.0,49.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1159545600.0,31510.0,0.0,18000.0,9000.0
2.0,1170777600.0,1167580800.0,36.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1172592000.0,47500.0,0.0,25000.0,12500.0
110.0,656006400.0,662659200.0,240.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,663955200.0,103000.0,0.0,103000.0,103000.0
150.0,1007481600.0,1009814400.0,14.0,51.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1012406400.0,575000.0,0.0,575000.0,431250.0
139.0,1142179200.0,1136044800.0,105.0,1.0,2.0,39.0,40.0,0.0,2.0,0.0,0.0,1146326400.0,482000.0,0.0,482000.0,361500.0
14.0,792086400.0,788889600.0,48.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,799171200.0,30000.0,0.0,30000.0,27000.0
2.0,1182355200.0,1167580800.0,72.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1183132800.0,35000.0,0.0,35000.0,17500.0
7.0,1088697600.0,1072886400.0,32.0,33.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1099152000.0,35000.0,0.0,35000.0,17500.0
126.0,1137340800.0,1136044800.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1138636800.0,25000.0,0.0,25000.0,21250.0
27.0,1166630400.0,1167580800.0,60.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1170172800.0,38400.0,0.0,38400.0,19200.0
1145.0,1265817600.0,1262275200.0,52.0,14.0,1.0,0.0,14.0,16920.0,1.0,0.0,0.0,1267372800.0,35000.0,0.0,35000.0,35000.0
18.0,1179849600.0,1167580800.0,48.0,14.0,1.0,0.0,14.0,0.0,1.0,1.0,0.0,1180540800.0,133295.0,0.0,25000.0,12500.0
11.0,1221753600.0,1199116800.0,109.0,4.0,2.0,10.0,4.0,0.0,1.0,0.0,0.0,1225382400.0,189000.0,0.0,189000.0,141750.0
6.0,1158681600.0,1136044800.0,26.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1159545600.0,75964.0,0.0,35000.0,17500.0
11.0,1184774400.0,1167580800.0,84.0,2.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1220112000.0,70072.0,0.0,30000.0,15000.0
27.0,1112630400.0,1104508800.0,49.0,7.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,1114790400.0,95000.0,0.0,95000.0,47500.0
30.0,1201017600.0,1199116800.0,60.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1201708800.0,25000.0,0.0,25000.0,21250.0
154.0,702835200.0,694195200.0,240.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,721497600.0,126000.0,0.0,126000.0,126000.0
